SheetName,Structure,Origin,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Validation,XML File,Unnamed: 6,UVA,UVA.1,UVA.2,USR,Comments,File:,7G0FN07-92118-01_3_20190121_094231_1061C.stdf,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,20170927,PinId renamed to PinIndex,dataPOWER used,dataPOWER,FILE,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170114081437.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170125052513.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170128170445.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170206115713.stdf,AP0102_PC6S61_CP2_PC6S61-06G3_20170124154639.stdf,AP0202_P48P98_CP2_P48P98-20F6_20160310175436.stdf,P010A0TBAC-K1-SWF_PCBH24_PCBH24-01G6_20170121055708.stdf,ATH03_AP0202_CKF190004_619ON04E_20160518_12h49m04s_RS_1M.stdf.txt,1_AP0202_1_619ON04E_20160518_12h58m36s_FT_1.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_13h29m20s_FT_1A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_14h11m29s_FT_1B.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h31m45s_RS_2A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h49m41s_RS_3A.stdf.txt,AT10_AP0100A_MY5526709D_737ON40E_20171003_13h40m05s_FT_1A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_22h40m55s_FT_1A.stdf,ATH03_AP0102_CKG350016_735ON11E_20170910_14h40m09s_RS_1M.stdf,ATH03_AP0202_CKG080039_708ON39E_20170402_03h12m01s_FT_1A.stdf,ATH10_AP0100A_MY5526709A_737ON37E_20171003_08h29m44s_RS_2A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_13h49m55s_FT_1A.stdf,P010A0TBAC-K1-SWF_P4KA33_P4KA33-01F0_20160402053641.stdf,print TEST_TXTs PTR MPR FTR,awk -F': ' '/^PTR|^MPR|^FTR/ { PRINT=1; } /^$/ { PRINT=0; } /^   TEST_TXT:/ { if ( PRINT == 1 ) { print($0); } }',TestCount should be renamed to TestsExecuted
STDFXML dataPOWER - Mapping,,,PTR,5,PARM_FLG,,,,,c0,c0,c0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,6,RESULT,,,Meas,Val,1.25807,-0.796804,-0.681764,-1.1542595E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,7,TEST_TXT,Only FISRT Record !!!,,Param,TestDescription,FUNC_VR_1V3:General PMU#FB_SENSE,Continuity_Neg2:passVolt_mV[1]#ENLDO,Continuity_Neg2:passVolt_mV[1]#ENLDO,PS1 Power Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,8,ALARM_ID,,,,,,(null),(null),(null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,9,OPT_FLAG,,,,,e,e,e,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,10,RES_SCAL,Only FISRT Record !!!,,Param,ResultScale,3,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,11,LLM_SCAL,Only FISRT Record !!!,,Param,LowLimitScale,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,12,HLM_SCAL,Only FISRT Record !!!,,Param,HighLimitScale,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,13,LO_LIMIT,Only FISRT Record !!!,,Param,LowLimit,1.14,-0.9,-0.8,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,14,HI_LIMIT,Only FISRT Record !!!,,Param,HighLimit,1.3,-0.6,-0.3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,15,UNITS,Only FISRT Record !!!,,Param,Units,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,16,C_RESFMT,,,,,%7.9f,%7.9f,%7.9f,%5.4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,17,C_LLMFMT,,,,,%7.9f,%7.9f,%7.9f,%5.3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,18,C_HLMFMT,,,,,%7.9f,%7.9f,%7.9f,%5.3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,19,LO_SPEC,Only FISRT Record !!!,,Param,LowSpecLimit,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,PTR,20,HI_SPEC,Only FISRT Record !!!,,Param,HighSpecLimit,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,1,TEST_NUM,,INDEX,Meas,PmId,4,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,2,HEAD_NUM,,,,,1,1,1,1,PmId Indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,3,SITE_NUM,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,4,TEST_FLG,"To process must follow this AND mask:
TEST_FLG AND 00111111 = 0
if (bit6 == 0) then { PF = bit7 } else { no PF }",CONDITION,Meas,PF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,5,PARM_FLG,,,,,c0,c0,c0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,6,RTN_ICNT,,,,,65,70,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,7,RSLT_CNT,,,,,65,70,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,8,RTN_STAT,,,,,0,0,0,0,Only first representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,9,RTN_RSLT,,,Meas,Val,-0.279024,-0.409083,-0.344776,-0.52837574,Only first representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,10,TEST_TXT,Only FISRT Record !!!,,Param,TestDescription,OS_Bottom_Diode:Continuity,Continuity_Neg1:passVolt_mV[1],Continuity_Neg1:passVolt_mV[1],CONT_NEG_IPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,11,ALARM_ID,,,,,(null),(null),(null),(null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,12,OPT_FLAG,,,,,e,e,e,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,13,RES_SCAL,Only FISRT Record !!!,,Param,ResultScale,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,14,LLM_SCAL,Only FISRT Record !!!,,Param,LowLimitScale,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,15,HLM_SCAL,Only FISRT Record !!!,,Param,HighLimitScale,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,16,LO_LIMIT,Only FISRT Record !!!,,Param,LowLimit,-0.8,-0.6,-0.475,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,17,HI_LIMIT,Only FISRT Record !!!,,Param,HighLimit,-0.2,-0.3,-0.25,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,18,START_IN,Only FISRT Record !!!,,Param,InputStart,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,19,INCR_IN,Only FISRT Record !!!,,Param,InputIncrement,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,20,RTN_INDX,,INDEX,Meas,PnId,1,6,1,207,Only first representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,21,UNITS,Only FISRT Record !!!,,Param,Units,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,22,UNITS_IN,Only FISRT Record !!!,,Param,InputUnits,(null),(null),(null),(null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,23,C_RESFMT,,,,,%7.9f,%7.9f,%7.9f,%5.2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,24,C_LLMFMT,,,,,%7.9f,%7.9f,%7.9f,%5.2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,25,C_HLMFMT,,,,,%7.9f,%7.9f,%7.9f,%5.2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,26,LO_SPEC,Only FISRT Record !!!,,Param,LowSpecLimit,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,MPR,27,HI_SPEC,Only FISRT Record !!!,,Param,HighSpecLimit,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,1,TEST_NUM,,,,,7,0,0,,PmId Indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,2,HEAD_NUM,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,3,SITE_NUM,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,4,TEST_FLG,"To process must follow this AND mask:
TEST_FLG AND 00111111 = 0
if (bit6 == 0) then { PF = bit7 } else { no PF }",CONDITION,Meas,PF,0,0,0,,??? Will be also IVal ???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,5,OPT_FLAG,,,,,f7,f7,f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,6,CYCL_CNT,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,7,REL_VADR,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,8,REPT_CNT,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,9,NUM_FAIL,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,10,XFAIL_AD,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,11,YFAIL_AD,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,12,VECT_OFF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,13,RTN_ICNT,,,,,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,14,PGM_ICNT,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,15,RTN_INDX,,INDEX,Meas,PnId,30,,,,Only first representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,16,RTN_STAT,,,,,0,,,,Only first representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,17,PGM_INDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,18,PGM_STAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,19,FAIL_PIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,20,VECT_NAM,,,,,nand_tree_0131,AP0200Rev2_chain_uncomp_R1,Check_CRC_Blank_512.bst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,21,TIME_SET,,,,,"1,1,1","22,1,1",EID_Write_Spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,22,OP_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,23,TEST_TXT,Only FISRT Record !!!,,Param,TestDescription,NAND:Functional,AP0200Rev2_Scan_Flush_Ext_Min:Functional[1],OPTM_Blank_Check_501:Functional[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,24,ALARM_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,25,PROG_TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,26,RSLT_TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,27,PATG_NUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML dataPOWER - Mapping,,,FTR,28,SPIN_MAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Name,,,EID Decode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Trigger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Record,Field Seq,Field,Origin Record,,,Notes,,,,,,,,Origin Field,Operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Name,,,Space Trim in Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Trigger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDFXML Filters,,,Record,Field Seq,Field,Origin Record,,,Notes,,,,,,,,Origin Field,Operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,MIR,SETUP_T: 2017/01/12 12:03:54 [1484222634],SETUP_T: 2017/01/25 05:21:49 [1485321709],SETUP_T: 2017/01/28 16:38:39 [1485621519],SETUP_T: 2017/02/06 11:50:01 [1486381801],,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,START_T: 2017/01/14 08:14:32 [1484381672],START_T: 2017/01/25 05:24:58 [1485321898],START_T: 2017/01/28 17:04:35 [1485623075],START_T: 2017/02/06 11:57:05 [1486382225],,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,STAT_NUM: 1,STAT_NUM: 1,STAT_NUM: 1,STAT_NUM: 1,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,MODE_COD: P,MODE_COD: P,MODE_COD: P,MODE_COD: P,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,RTST_COD: N,RTST_COD: N,RTST_COD: N,RTST_COD: N,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,PROT_COD:,PROT_COD:,PROT_COD:,PROT_COD:,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,BURN_TIM: 65535,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,CMOD_COD:,CMOD_COD:,CMOD_COD:,CMOD_COD:,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,LOT_ID: PB7H52,LOT_ID: PB7H52,LOT_ID: PB7H52,LOT_ID: PB7H52,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,PART_TYP: AP0101A,PART_TYP: AP0101A,PART_TYP: AP0101A,PART_TYP: AP0101A,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,NODE_NAM: hp93k_79,NODE_NAM: hp93k_79,NODE_NAM: hp93k_79,NODE_NAM: hp93k_79,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,TSTR_TYP: 93000-SOC,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_NAM: AP0101A_506460_CREV_0002_105C_OTPM_write_Rev2,JOB_NAM: AP0101A_506460_CREV_0002_105C_OTPM_write_Rev2,JOB_NAM: AP0101A_506460_CREV_0002_-40C_no_OTPM_write_Rev2,JOB_NAM: AP0101A_506460_CREV_0002_-40C_no_OTPM_write_Rev2,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_REV: AP0101A_506460_CREV_0002_105C_OTPM_write_Rev2,JOB_REV: AP0101A_506460_CREV_0002_105C_OTPM_write_Rev2,JOB_REV: AP0101A_506460_CREV_0002_-40C_no_OTPM_write_Rev2,JOB_REV: AP0101A_506460_CREV_0002_-40C_no_OTPM_write_Rev2,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SBLOT_ID: 04,SBLOT_ID: 04,SBLOT_ID: 04,SBLOT_ID: 04,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,OPER_NAM: prod,OPER_NAM: prod,OPER_NAM: prod,OPER_NAM: prod,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,EXEC_TYP: SmarTest,EXEC_TYP: SmarTest,EXEC_TYP: SmarTest,EXEC_TYP: SmarTest,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,"EXEC_VER: 6.3.4, 04-Dec-08","EXEC_VER: 6.3.4, 04-Dec-08","EXEC_VER: 6.3.4, 04-Dec-08","EXEC_VER: 6.3.4, 04-Dec-08",,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_COD: FINAL,TEST_COD: FINAL,TEST_COD: FINAL,TEST_COD: FINAL,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,TST_TEMP: 105C,TST_TEMP: 105C,TST_TEMP: -40C,TST_TEMP: -40C,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,USER_TXT: (null),USER_TXT: (null),USER_TXT: (null),USER_TXT: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),AUX_FILE: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),PKG_TYP: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,FAMLY_ID: AP0101,FAMLY_ID: AP0101,FAMLY_ID: AP0101,FAMLY_ID: AP0101,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),DATE_COD: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,FACIL_ID: TSMC,FACIL_ID: TSMC,FACIL_ID: TSMC,FACIL_ID: TSMC,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,FLOOR_ID: LCP,FLOOR_ID: LCP,FLOOR_ID: LCP,FLOOR_ID: LCP,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,PROC_ID: 65nm,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),OPER_FRQ: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),SPEC_NAM: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),SPEC_VER: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,FLOW_ID: UNITPROBE_1,FLOW_ID: UNITPROBE_1,FLOW_ID: UNITPROBE_2,FLOW_ID: UNITPROBE_2,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SETUP_ID: 950529,SETUP_ID: 1031538,SETUP_ID: 950529,SETUP_ID: 950622,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,DSGN_REV: CREV0002,DSGN_REV: CREV0002,DSGN_REV: CREV0002,DSGN_REV: CREV0002,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),ENG_ID: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),ROM_COD: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SERL_NUM: hp93k_79,SERL_NUM: hp93k_79,SERL_NUM: hp93k_79,SERL_NUM: hp93k_79,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),SUPR_NAM: (null),,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,WRR,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,HEAD_NUM: 1,,,,,,,,,,,,,,,,,,,
Probe KYEC CC HOT-COLD Exmaples,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,SITE_GRP: 2,,,,,,,,,,,,,,,,,,,
